,_id,id_str,username,created_at,tweet,retweet_count,place,location,clean_tweets,len,Sentiment
426,5f41d86c0132c41028c76ba4,1297364433111580675,Danmin_95,Sun Aug 23 02:45:59 +0000 2020,RT @lelebtslove: Sólo miren estos resultados del top 21 de los países que lograron grandes transmisiones en Spotify incluyendo países de La…,0,,🌹Siempre junto a BTS🌹,lelebtslove s miren resultados top pa ses lograron grandes transmisiones spotify incluyendo pa ses,98,1
427,5f41d86c0132c41028c76ba6,1297364434340524033,simplyyyyyytee,Sun Aug 23 02:45:59 +0000 2020,@Red_8210 Chile here we go 😂😂,0,,,red chile here we go,20,0
428,5f41d86d0132c41028c76ba8,1297364436731088898,BangtanHearts7,Sun Aug 23 02:46:00 +0000 2020,RT @retrokoya: and i strongly suggest y’all keep buying dynamite on itunes cause..... chile,0,,"KPOP? NO, ITS BTS POP.",retrokoya and i strongly suggest all keep buying dynamite on itunes cause chile,79,1
429,5f41d86e0132c41028c76baa,1297364439570817026,gteillier,Sun Aug 23 02:46:00 +0000 2020,"RT @AprueboChDigno: 🔴 Porque se acerca un momento trascendental en la historia de nuestro pueblo.

Estamos decididxs a comenzar la construc…",0,,Congreso Nacional ,apruebochdigno acerca momento trascendental historia pueblo decididxs menzar nstruc,83,0
430,5f41d86e0132c41028c76bac,1297364440199954434,eugenio_kone,Sun Aug 23 02:46:01 +0000 2020,"@guillier Hocicón, esa wea no importa..., igual se puede cuando no hay políticos como los de la clase que tenemos en Chile...",0,,"Concepción, Chile",guillier hocic n wea impo igual puede pol s mo clase chile,58,0
431,5f41d86e0132c41028c76bae,1297364443274162177,DonFelipess,Sun Aug 23 02:46:01 +0000 2020,"Junta con los amiwis de la vida en Villa Alemana, Chile https://t.co/smjOXCwK60",0,Chile,"Santiago, Chile",junta n amiwis vida villa alemana chile s t smjoxcwk,52,0
432,5f41d86f0132c41028c76bb0,1297364445572849664,Lafacha8,Sun Aug 23 02:46:02 +0000 2020,"RT @MarcosR58730992: Don Hermogenes 
Usted tiene toda la tazón. 
Piñera no hace nada por nuestro pueblo. 

Yo Voto RECHAZO.",0,,,mar sr don hermogenes usted toda taz n pi hace pueblo voto rechazo,66,0
433,5f41d8700132c41028c76bb2,1297364450199195650,dollzjk,Sun Aug 23 02:46:03 +0000 2020,RT @retrokoya: and i strongly suggest y’all keep buying dynamite on itunes cause..... chile,0,,She/her,retrokoya and i strongly suggest all keep buying dynamite on itunes cause chile,79,1
434,5f41d8700132c41028c76bb4,1297364450824118272,yeontan_fan,Sun Aug 23 02:46:03 +0000 2020,RT @retrokoya: and i strongly suggest y’all keep buying dynamite on itunes cause..... chile,0,,,retrokoya and i strongly suggest all keep buying dynamite on itunes cause chile,79,1
435,5f41d8710132c41028c76bb6,1297364451923042305,tatayastarikoff,Sun Aug 23 02:46:03 +0000 2020,"RT @kiltrala: Todos los patriotas que como  @Max_Martin_R  quieran hacer un video para  las Redes , háganmelo llegar !! Juntos somos más FU…",0,,,kiltrala patriotas mo max ma in r quieran hacer video redes h ganmelo llegar juntos m s fu,90,0
436,5f41d8710132c41028c76bb8,1297364454594813954,sdalmazzo,Sun Aug 23 02:46:04 +0000 2020,RT @AtienzaCortes: El descargo de José Antonio Kast por caso de Ámbar Cornejo: “El Poder Judicial de Chile es una vergüenza”/¡Completamente…,0,,Copiapó,atienzaco descargo jos antonio kast caso mbar cornejo poder judicial chile verg enza completamente,98,0
437,5f41d8720132c41028c76bba,1297364456499023872,moni_yagan,Sun Aug 23 02:46:04 +0000 2020,"RT @marcanoserrano: ALERTA: #Chile y #Argentina, este testimonio pone al descubierto la relación del Senador Chileno Alejandro Navarro y el…",0,,Chile,marcanoserrano ale chile argentina testimonio pone descubie relaci n senador chileno alejandro navarro,102,0
438,5f41d8720132c41028c76bbc,1297364457866354688,Fco_JavierSilva,Sun Aug 23 02:46:05 +0000 2020,"El espiral de violencia amparado por ustedes, lo políticos!!! Paren de joder con su discurso de mierda retorcido y… https://t.co/mgxJdl5MLc",0,,,espiral violencia amparado ustedes pol s paren joder n discurso mierda retorcido s t mgxjdl mlc,95,0
439,5f41d8720132c41028c76bbe,1297364459820691456,luhhmoonchild,Sun Aug 23 02:46:05 +0000 2020,RT @seoksza: not niggas really thinking we skipping showers to stream... chile lurking on army twt 24/7 but not understanding sarcasm😭,0,,🌧️🥀🌙,seoksza not niggas really thinking we skipping showers to stream chile lurking on army twt but not understanding sarcasm,120,1
440,5f41d8730132c41028c76bc0,1297364462530437126,GusandesGus,Sun Aug 23 02:46:06 +0000 2020,RT @PuroCHILE20: Atentos !!! Correcta forma de votar !!! No se confundan !!!! A ganar con el #Rechazo y evitemos que gane la convención Con…,0,,"Providencia, Chile",purochile atentos correcta forma votar nfundan ganar n rechazo evitemos gane nvenci n,85,0
441,5f41d8730132c41028c76bc2,1297364463662911488,Toysolito1971,Sun Aug 23 02:46:06 +0000 2020,@BarbosaBox Lapidario...saludos desde Chile..providencia...Santiago,0,,,barbosabox lapidario saludos chile providencia santiago,55,0
442,5f41d8740132c41028c76bc4,1297364467467124739,escorpionvvv,Sun Aug 23 02:46:07 +0000 2020,"RT @ManuelConecta: Recibí el video de un padre de familia el cual, luego de haber emigrado hacia Chile por necesidad, solicitaba una “torti…",0,,Maturin,manuelconecta recib video padre familia luego haber emigrado hacia chile necesidad solicitaba to i,98,0
443,5f41d8740132c41028c76bc6,1297364467857133568,vsantacruz143,Sun Aug 23 02:46:07 +0000 2020,"RT @RodrigoFrank20: Según la comuna de Recoleta, tuvieron que cambiar los alimentos de cajas, porque venían algunos productos malos.

Que r…",0,,,rodrigofrank seg n muna re leta cambiar alimentos cajas ven an productos malos r,80,0
444,5f41d8750132c41028c76bc8,1297364470147227648,juanfarias50,Sun Aug 23 02:46:08 +0000 2020,"RT @Falsetto80: PATRIOTA GONZALO TOWNSEND SE REFIERE AL TERRORISMO EN CHILE, Desde Octubre 19 hay un golpe de Estado desde Marxismo PC-FA.…",0,,"Quilicura, Chile",falsetto patriota gonzalo townsend refiere terrorismo chile octubre golpe marxismo pc fa,88,0
445,5f41d8750132c41028c76bca,1297364470310805504,enmanu9208,Sun Aug 23 02:46:08 +0000 2020,"RT @ManuelConecta: Recibí el video de un padre de familia el cual, luego de haber emigrado hacia Chile por necesidad, solicitaba una “torti…",0,,Barinas,manuelconecta recib video padre familia luego haber emigrado hacia chile necesidad solicitaba to i,98,0
446,5f41d8750132c41028c76bcc,1297364472525459457,moni_yagan,Sun Aug 23 02:46:08 +0000 2020,RT @marcanoserrano: @melnicksergio https://t.co/9uzjzFW5Y1,0,,Chile,marcanoserrano melnicksergio s t uzjzfw,39,0
447,5f41d8760132c41028c76bce,1297364475473825792,Yowell_Michael,Sun Aug 23 02:46:09 +0000 2020,"RT @BarefeetKitchen: Mexican Fried Rice is filled with ground beef, bell peppers, black beans, corn, and green chile.  It's the PERFECT One…",0,,"Colorado, USA",barefeetkitchen mexican fried rice is filled with ground beef bell peppers black beans rn and green chile it s the perfect one,126,1
448,5f41d8770132c41028c76bd0,1297364479345270788,nerdyaRMyKOOK,Sun Aug 23 02:46:10 +0000 2020,RT @seoksza: not niggas really thinking we skipping showers to stream... chile lurking on army twt 24/7 but not understanding sarcasm😭,0,,,seoksza not niggas really thinking we skipping showers to stream chile lurking on army twt but not understanding sarcasm,120,1
449,5f41d8770132c41028c76bd2,1297364480540770311,morochitosikva,Sun Aug 23 02:46:10 +0000 2020,"RT @Beacandanga: Observan la ética profesional de ésta médica opositora. 
La persecución demencial contra supuestos CHAVISTAS no es nueva.…",0,,,beacandanga observan tica profesional sta m dica opositora persecuci n demencial ntra supuestos chavistas nueva,111,0
450,5f41d8780132c41028c76bd4,1297364485099978755,dummehoe4321,Sun Aug 23 02:46:11 +0000 2020,@jannosaurus2 chile anyways es wird hell draussen 🙈🙈,0,,nrw irgendwo im nirgendwo,jannosaurus chile anyways wird hell draussen,44,0
451,5f41d87a0132c41028c76bd6,1297364491747893249,JuanK22558881,Sun Aug 23 02:46:13 +0000 2020,Chile Digno sacando cara con streaming para hablar de las leyes que se aprueban nuestros defensores https://t.co/TW7KLImVpO,0,,,chile digno sacando cara n streaming hablar leyes aprueban defensores s t tw klimvpo,84,0
452,5f41d87b0132c41028c76bd8,1297364494855921664,_jaeeeeee,Sun Aug 23 02:46:14 +0000 2020,i gotta get it together fr . This being in the house alone shit is just not for me chile😭😭😂,0,,Sc: tai.jaeeeeee,i gotta get it together fr this being in the house alone shit is just not for chile,83,-1
453,5f41d87b0132c41028c76bda,1297364497741615109,AlejandroJulin6,Sun Aug 23 02:46:14 +0000 2020,"RT @tevigilamosVTR: @elecciones_epch Y ustedes salieron de adentro de un repollo, no se quien más en #Chile puede tener el nivel de adheren…",0,,"Arauco, Chile",tevigilamosvtr elecciones epch ustedes salieron adentro repollo m s chile puede tener nivel adheren,99,0
454,5f41d87c0132c41028c76bdc,1297364499209555970,heribertofranco,Sun Aug 23 02:46:15 +0000 2020,"RT @DelExpectante: 22/08/20 #HazHistoriaHoy

📅 1902: Cadillac, la Marca de automóviles se funda.
📅 1930: Perú, Luis Sánchez Cerro realiza g…",0,,"David, Chiriquí, Panamá",delexpectante hazhistoriahoy cadillac marca autom viles funda per luis s nchez cerro realiza g,94,0
455,5f41d87c0132c41028c76bde,1297364500019060736,Cinthia2116,Sun Aug 23 02:46:15 +0000 2020,"RT @mpecori: Porqué Chile 🇨🇱
#ChileUnidoRechaza https://t.co/8ieClFZcR5",0,,"Puerto Varas, Chile",mpe ri porqu chile chileunidorechaza s t ieclfzcr,49,0
456,5f41d87c0132c41028c76be0,1297364500304232449,manuelpuchy,Sun Aug 23 02:46:15 +0000 2020,RT @raulchorin: Que dios te bendiga panita.,0,,ÜT: un poquito mas alla!,raulchorin dios bendiga panita,30,0
457,5f41d87c0132c41028c76be2,1297364501436805121,JanyCampos7,Sun Aug 23 02:46:15 +0000 2020,Una desigualdad más en este #Chile  que solo beneficia a los adinerados #GobiernoCriminalyCorrupto,0,,Chile,desigualdad m s chile solo beneficia adinerados gobiernocriminalycorrupto,73,0
458,5f41d87c0132c41028c76be4,1297364501763887104,MikeVdean,Sun Aug 23 02:46:15 +0000 2020,RT @kiara_true: Corazón arrugadito...,0,,Venezuela,kiara true coraz n arrugadito,29,1
459,5f41d87c0132c41028c76be6,1297364501956898816,Alexis202016,Sun Aug 23 02:46:15 +0000 2020,"RT @cherrerafe: Tenemos aún @GobiernodeChile en Chile?
Porque los comunistas, un rebaño que no es más del 3% de la población, repartidos co…",0,,,cherrerafe n gobiernodechile chile munistas reba m s poblaci n repa idos,72,0
460,5f41d87d0132c41028c76be8,1297364503009677313,TOFIGHT,Sun Aug 23 02:46:16 +0000 2020,RT @CNNChile: [Entrevista] Chile Transportes tras quema que terminó con niña herida: “A la autoridad le ha quedado grande la problemática”…,0,,"Nueva York, USA",cnnchile entrevista chile transpo tras quema termin n herida autoridad quedado grande problem tica,98,0
461,5f41d87e0132c41028c76bea,1297364509347250176,hervibezonly,Sun Aug 23 02:46:17 +0000 2020,"RT @kei_poole: This color combo on that chocolate whew chile 😍😍💙💙 

it’s time to booook 
model @jyaer 
mua💋 urs truly https://t.co/H5d8TiDu…",0,,317,kei poole this lor mbo on that cho late whew chile it s time to booook model jyaer mua urs truly s t h d tidu,109,-1
462,5f41d87f0132c41028c76bec,1297364511545085954,ros_catalan,Sun Aug 23 02:46:18 +0000 2020,RT @CineHoytsChile: ¡Este viernes 21 tenemos un preestreno increíble! #ElAgenteTopo 🕵️‍♂️❤🔎 de @lamaitealberdi estará para arriendo premium…,0,,"Valparaíso, Chile",cinehoytschile viernes preestreno incre ble elagentetopo lamaitealberdi arriendo premium,88,0
463,5f41d87f0132c41028c76bee,1297364512199323648,cherrerafe,Sun Aug 23 02:46:18 +0000 2020,"Se imaginan si la pequeña baleada en Collipulli hubiese sido mapuche y los balines hubiesen sido de Carabineros.
Te… https://t.co/WMrumcEn9Z",0,,"CHILE, bien al sur",imaginan si peque baleada collipulli sido mapuche balines sido carabineros s t wmrumcen z,89,0
464,5f41d87f0132c41028c76bf0,1297364514464202754,breathinlovatic,Sun Aug 23 02:46:18 +0000 2020,@onlyforeverddl chile... https://t.co/KgUdb9Lzmv,0,,honeymoon ave,onlyforeverddl chile s t kgudb lzmv,35,0
465,5f41d8800132c41028c76bf2,1297364514913034240,yafavvv_liyah,Sun Aug 23 02:46:18 +0000 2020,@simplyxjessi @anonymousdadd Chile- I mean on Twitter.,0,,"Fredericksburg, VA",simplyxjessi anonymousdadd chile i mean on twitter,50,-1
466,5f41d8800132c41028c76bf4,1297364515395440641,lacmj1306,Sun Aug 23 02:46:18 +0000 2020,"RT @EternalBTSChile: Disponible el 1 Episodio del podcast CHILE TENGO HAMBRE especial DYNAMITE🎆🧨
Lo hicimos con mucho❤️
Búscanos en Ivoox y…",0,,Panamá,eternalbtschile disponible episodio podcast chile hambre especial dynamite hicimos n b scanos ivoox,99,0
467,5f41d8800132c41028c76bf6,1297364518234923008,liipjum,Sun Aug 23 02:46:19 +0000 2020,@taekjimin sarah sácame de chile 😔,0,,𝑛𝑖𝑎𝑠𝑢𝑢,taekjimin sarah s came chile,28,0
468,5f41d8810132c41028c76bf8,1297364519442960386,Claubtsfan7,Sun Aug 23 02:46:19 +0000 2020,"RT @armychilensis: 📍Viral 50 de Chile 🇨🇱

No descuidemos los 4 tracks de @BTS_twt que ya son parte de esta lista

Escucha y Comparte Your e…",0,,,armychilensis viral chile descuidemos tracks bts twt pa lista escucha compa your,80,0
469,5f41d8810132c41028c76bfa,1297364521036595201,FryennRyenn,Sun Aug 23 02:46:20 +0000 2020,"RT @cyannhue: sags attackin me, lemme go hide chile",0,,"Los Angeles, CA",cyannhue sags attackin lemme go hide chile,42,0
470,5f41d8820132c41028c76bfc,1297364523423338498,Sejuela603,Sun Aug 23 02:46:20 +0000 2020,"@colomba_5 @Andrea38865957 Es que no es un payaso, porque no hace reír.  Es un traidor que esta destruyendo a Chile… https://t.co/0niRfSH916",0,,,lomba andrea payaso hace re r traidor destruyendo chile s t nirfsh,66,0
471,5f41d8830132c41028c76bfe,1297364531258195969,rgodel24,Sun Aug 23 02:46:22 +0000 2020,ya nadie te cree @sebastianpinera,0,,,nadie cree sebastianpinera,26,0
472,5f41d8840132c41028c76c00,1297364531677736961,MalditosUDI,Sun Aug 23 02:46:22 +0000 2020,"RT @DMatamala: Chile en llamas.
La columna de hoy 👇 https://t.co/ld9LnD6CHu",0,,"Carahue, Chile",dmatamala chile llamas lumna hoy s t ld lnd chu,47,0
473,5f41d8840132c41028c76c02,1297364532243976192,HunAlfredo,Sun Aug 23 02:46:23 +0000 2020,"RT @Bobadillarecha1: Quemar Chile no puede ser gratis.
Vota #Rechazo

El #Rechazo nuestro norte.
La unidad nuestro camino

#ELDiputadoDelRe…",0,,,bobadillarecha quemar chile puede ser gratis vota rechazo rechazo unidad camino eldiputadodelre,95,0
474,5f41d8840132c41028c76c04,1297364534437519360,yungay64,Sun Aug 23 02:46:23 +0000 2020,"RT @guillier: Costa Rica, país que supera a Chile en el salario mínimo, redactó su Constitución a través de una asamblea constituyente, dat…",0,,,guillier costa rica pa s supera chile salario m nimo redact constituci n trav s asamblea nstituyente dat,104,0
475,5f41d8850132c41028c76c06,1297364536975130624,freakjawninc,Sun Aug 23 02:46:24 +0000 2020,@poeticmikaila Souls be mad lost chile,0,,,poeticmikaila souls be mad lost chile,37,-1
476,5f41d8850132c41028c76c08,1297364537075785729,rod_aranguiz,Sun Aug 23 02:46:24 +0000 2020,"RT @ITF_Tennis: What a moment! 🥇🇨🇱😲

#OnThisDay in 2004, Chile took home their first-ever @Olympics gold medals

@massunico &amp; @fergonzaleze…",0,,"Santiago, Chile",itf tennis what moment onthisday in chile took home their first ever olympics gold medals massuni amp fergonzaleze,114,1
477,5f41d8850132c41028c76c0a,1297364537868419072,Xc_Soul,Sun Aug 23 02:46:24 +0000 2020,RT @latercera: ⚽ De la Roja a la rojiblanca. Chile acaba con la tradición reciente de su uniforme y desata las protestas de hinchas e histó…,0,,"Ancud, Chile",latercera roja rojiblanca chile acaba n tradici n reciente uniforme desata protestas hinchas hist,97,0
